target_index,variant,solver_status,success,pos_err_m,rot_err_rad,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad
254,arm_restarts,ok,true,0.000000383358854,0.000003922455173,-0.763683079154737,-1.758137236973771,0.384586865013887,1.910075105555338,-1.077073387971543,0.859408893008534
254,k_cold,ok,true,0.000079460686544,0.000613584087816,-0.005142760947234,-1.698110850654582,0.653677657000593,2.153955784596474,-0.526057049359404,0.085255966674485
254,k_restarts,ok,true,0.000079460686544,0.000613584087816,-0.005142760947234,-1.698110850654582,0.653677657000593,2.153955784596474,-0.526057049359404,0.085255966674485
255,arm_cold,ok,true,0.000020846726962,0.000000048589109,0.995085937882031,-0.414174617358499,0.421399984870256,1.095939164612745,-4.283759364064585,4.831047515959051
255,arm_restarts,ok,true,0.000020846726962,0.000000048589109,0.995085937882031,-0.414174617358499,0.421399984870256,1.095939164612745,-4.283759364064585,4.831047515959051
255,k_cold,not_converged,false,,,,,,,,
255,k_restarts,ok,true,0.000070808487294,0.000748443248106,-5.288162785159953,0.567877013534241,-1.466074083949214,-1.139987391738857,4.284407346594427,1.689845805437447
256,arm_cold,ok,true,0.000047156111389,0.000019776571532,1.594430803205418,-0.433380901154593,-0.854607274766054,-6.170781553930937,3.161614962184506,0.489455451337851
256,arm_restarts,ok,true,0.000047156111389,0.000019776571532,1.594430803205418,-0.433380901154593,-0.854607274766054,-6.170781553930937,3.161614962184506,0.489455451337851
256,k_cold,not_converged,false,,,,,,,,
256,k_restarts,ok,true,0.000084387884657,0.000234928039433,-4.688747170508936,-0.435254515156479,-0.851227930415098,0.117156010349384,3.161825805797340,0.495724946493486
257,arm_cold,ok,true,0.000084876359128,0.000050224481023,-4.529075233407371,-2.500120513336763,3.027358675085039,-3.480092681241848,-5.116747087792803,2.113806450345789
257,arm_restarts,ok,true,0.000084876359128,0.000050224481023,-4.529075233407371,-2.500120513336763,3.027358675085039,-3.480092681241848,-5.116747087792803,2.113806450345789
257,k_cold,not_converged,false,,,,,,,,
257,k_restarts,ok,true,0.000064968188569,0.000145246452507,-4.531704502661452,3.719577071141963,2.509124531527231,0.243003724118302,5.114305060438301,-1.027259577474475
258,arm_cold,ok,true,0.000000112159097,0.000000419936762,-2.346523659177812,-2.055267676998686,2.712874158167715,-0.285709705585487,-1.567780560674644,2.267189986983332
258,arm_restarts,ok,true,0.000000112159097,0.000000419936762,-2.346523659177812,-2.055267676998686,2.712874158167715,-0.285709705585487,-1.567780560674644,2.267189986983332
258,k_cold,ok,true,0.000080379546491,0.000319956416232,-2.345177444363209,-2.054522196709097,2.712544656070509,-0.286030628729573,-1.566808962334069,2.266818141052752
258,k_restarts,ok,true,0.000080379546491,0.000319956416232,-2.345177444363209,-2.054522196709097,2.712544656070509,-0.286030628729573,-1.566808962334069,2.266818141052752
259,arm_cold,ok,true,0.000020438198354,0.000003359164277,0.633266793250814,-1.177188398772862,0.997780766805982,-0.495134602816397,-1.139851046134348,4.716713612202707
259,arm_restarts,ok,true,0.000020438198354,0.000003359164277,0.633266793250814,-1.177188398772862,0.997780766805982,-0.495134602816397,-1.139851046134348,4.716713612202707
259,k_cold,not_converged,false,,,,,,,,
259,k_restarts,ok,true,0.000032848020448,0.000644424386557,-5.650073857515143,5.437177941125555,0.876407540805929,-3.846545186980038,-5.143846587799109,-4.708050296736023
260,arm_cold,not_converged,false,0.244395257011147,0.671801980598901,-6.283190000000000,-2.663236626615471,0.838798871103075,-0.820738283800284,-1.921235575802962,3.152877626575082
260,arm_restarts,not_converged,false,0.072187552639699,0.016432702432698,-4.314322846018077,5.369728418461252,-0.251046602404934,0.684696914767795,4.610913983842921,-0.218817272772633
260,k_cold,not_converged,false,,,,,,,,
260,k_restarts,not_converged,false,,,,,,,,
261,arm_cold,ok,true,0.000096517620155,0.000000724220664,-1.528788813050666,0.813515009693169,0.030902424281884,-4.375225720271483,-1.828322602784226,2.140414120168381
261,arm_restarts,ok,true,0.000096517620155,0.000000724220664,-1.528788813050666,0.813515009693169,0.030902424281884,-4.375225720271483,-1.828322602784226,2.140414120168381
261,k_cold,not_converged,false,,,,,,,,
261,k_restarts,not_converged,false,,,,,,,,
262,arm_cold,ok,true,0.000019839878640,0.000004590334217,-1.200496192529777,-3.018869776281133,1.001215103317445,-2.369911414845871,-4.293389666760410,0.975133211424512
262,arm_restarts,ok,true,0.000019839878640,0.000004590334217,-1.200496192529777,-3.018869776281133,1.001215103317445,-2.369911414845871,-4.293389666760410,0.975133211424512
262,k_cold,not_converged,false,,,,,,,,
262,k_restarts,ok,true,0.000053889290260,0.000114349659898,-4.727945916243096,-0.164669147326875,-0.964354680226989,-0.576075689926558,5.220689981733621,0.554664385362986
263,arm_cold,ok,true,0.000000694344887,0.000000269861804,-2.875358867877664,-2.172519498303464,3.062776167497677,-3.405519804197066,-1.393887655999395,-1.177539475223716
263,arm_restarts,ok,true,0.000000694344887,0.000000269861804,-2.875358867877664,-2.172519498303464,3.062776167497677,-3.405519804197066,-1.393887655999395,-1.177539475223716
263,k_cold,ok,true,0.000081424758024,0.000164156582268,-2.874885601676026,-2.173118318915435,3.062677960430400,-3.404965356429342,-1.394375222148534,-1.177329626758037
263,k_restarts,ok,true,0.000081424758024,0.000164156582268,-2.874885601676026,-2.173118318915435,3.062677960430400,-3.404965356429342,-1.394375222148534,-1.177329626758037
264,arm_cold,not_converged,false,0.003975907236175,0.012855400739794,5.400072749212678,2.762534122329171,0.074863431285864,0.301849542276063,5.040264152643431,-6.283190000000000
264,arm_restarts,not_converged,false,0.003999157061343,0.000803852202174,1.914881760942929,0.382613732570010,-0.082278481657738,-3.438442061803198,-4.040879184893800,-0.011913468252908
264,k_cold,not_converged,false,,,,,,,,
264,k_restarts,ok,true,0.000095311039148,0.000258215162486,-4.368185949784208,0.400033535789523,-0.630956081937273,0.233459579282849,4.040858333758486,3.129733197005462
265,arm_cold,not_converged,false,0.013180175923741,0.620173138187844,-2.793716843932401,-5.038350101908300,0.761806214441887,-6.190108621464044,1.884987132649287,6.283190000000000
265,arm_restarts,ok,true,0.000059491439821,0.000151690243048,3.585433939141010,-5.051214843189352,0.741506549818891,0.132356319117751,1.844221883715145,-5.582263151367216
265,k_cold,not_converged,false,,,,,,,,
265,k_restarts,ok,true,0.000052923237925,0.000081045918145,4.852597278594269,-4.136858521456403,-1.234050281247741,-2.028774486353639,-1.172768782916214,4.940929121573200
266,arm_cold,ok,true,0.000005059443537,0.000000148392776,-1.637560014727760,-1.044278397285195,1.141902706547716,-4.133790187742163,-0.980582241000478,0.327108208101700
266,arm_restarts,ok,true,0.000005059443537,0.000000148392776,-1.637560014727760,-1.044278397285195,1.141902706547716,-4.133790187742163,-0.980582241000478,0.327108208101700
266,k_cold,ok,true,0.000088902515994,0.000321577887162,-1.637594704189022,-1.044526715224560,1.142435941676679,-4.133758026736791,-0.980399935574312,0.326949728354388
266,k_restarts,ok,true,0.000088902515994,0.000321577887162,-1.637594704189022,-1.044526715224560,1.142435941676679,-4.133758026736791,-0.980399935574312,0.326949728354388
267,arm_cold,ok,true,0.000040507803336,0.000353286601103,2.059425504624524,-5.220368425028378,0.878767901395118,-4.676365711289654,-2.781485916551263,0.689565831084530
267,arm_restarts,ok,true,0.000040507803336,0.000353286601103,2.059425504624524,-5.220368425028378,0.878767901395118,-4.676365711289654,-2.781485916551263,0.689565831084530
267,k_cold,not_converged,false,,,,,,,,
267,k_restarts,ok,true,0.000057968371480,0.000026137819520,2.059332700629826,-4.210754621063662,-1.594536551187718,6.211056272321403,2.781342242672944,3.830020178406939
268,arm_cold,not_converged,false,0.004661644157546,0.908468278757624,-5.073715786512702,2.245776066252624,0.195014780602802,-1.913283759076568,-5.212538191702322,6.283190000000000
268,arm_restarts,ok,true,0.000027922757899,0.000000030183298,-5.072840444654329,2.357087567844221,-0.024013163634100,4.463915850014635,1.076843268664199,-5.367882698146452
268,k_cold,not_converged,false,,,,,,,,
268,k_restarts,not_converged,false,,,,,,,,
269,arm_cold,ok,true,0.000077002447182,0.000406148878596,-2.296526756357085,-2.372648334331640,1.813142175864014,-0.328125331881382,-4.601892216479825,-0.574531049609691
269,arm_restarts,ok,true,0.000077002447182,0.000406148878596,-2.296526756357085,-2.372648334331640,1.813142175864014,-0.328125331881382,-4.601892216479825,-0.574531049609691
269,k_cold,ok,true,0.000063502949211,0.000765710884777,-3.620012921077309,-2.812635862063056,1.786447445007062,-0.218003006273555,-5.332603748973888,0.603543943374449
269,k_restarts,ok,true,0.000063502949211,0.000765710884777,-3.620012921077309,-2.812635862063056,1.786447445007062,-0.218003006273555,-5.332603748973888,0.603543943374449
270,arm_cold,ok,true,0.000020029186349,0.000001279462549,-1.764782906684880,-3.540993093454077,0.381321894940864,-4.643649339778506,-0.223309820151634,-3.136163781707110
270,arm_restarts,ok,true,0.000020029186349,0.000001279462549,-1.764782906684880,-3.540993093454077,0.381321894940864,-4.643649339778506,-0.223309820151634,-3.136163781707110
270,k_cold,not_converged,false,,,,,,,,
270,k_restarts,ok,true,0.000059396351025,0.000161213953750,-5.293474260369123,0.943491790283743,-1.149926568359715,-2.406246603601741,3.595253732189151,-1.029773246554341
271,arm_cold,ok,true,0.000035589738422,0.000072593581128,-2.324845361717817,-2.333122311502776,1.895644335925087,-1.489235931467039,1.249493237831072,1.746632610315334
271,arm_restarts,ok,true,0.000035589738422,0.000072593581128,-2.324845361717817,-2.333122311502776,1.895644335925087,-1.489235931467039,1.249493237831072,1.746632610315334
271,k_cold,not_converged,false,,,,,,,,
271,k_restarts,not_converged,false,,,,,,,,
272,arm_cold,ok,true,0.000001613913516,0.000000955939933,-2.103412210249744,-3.166237969769883,3.037703943770095,-2.412597925808809,-3.812136414461972,1.214812242216320
272,arm_restarts,ok,true,0.000001613913516,0.000000955939933,-2.103412210249744,-3.166237969769883,3.037703943770095,-2.412597925808809,-3.812136414461972,1.214812242216320
272,k_cold,ok,true,0.000059964710218,0.000347198096245,-2.103897725221713,-2.368160149576946,2.605339107729271,0.363433900440573,-2.471125665511071,-1.926524864285021
272,k_restarts,ok,true,0.000059964710218,0.000347198096245,-2.103897725221713,-2.368160149576946,2.605339107729271,0.363433900440573,-2.471125665511071,-1.926524864285021
273,arm_cold,ok,true,0.000000682397872,0.000002869002149,-0.335480765735861,-3.019858478512161,2.309871948310204,-1.243829904324198,-0.896335934490654,-1.004899129737478
273,arm_restarts,ok,true,0.000000682397872,0.000002869002149,-0.335480765735861,-3.019858478512161,2.309871948310204,-1.243829904324198,-0.896335934490654,-1.004899129737478
273,k_cold,not_converged,false,,,,,,,,
273,k_restarts,ok,true,0.000071784447801,0.000145771648689,-6.151868282871359,-0.634029535329459,-2.423854518604009,0.844989055480157,5.152662690099891,-0.525200761990995
274,arm_cold,ok,true,0.000070902992213,0.000244594291783,-2.565027193307798,-5.504062243711177,1.973379755270568,-1.740630503434375,-3.749294186617919,1.679577412632366
274,arm_restarts,ok,true,0.000070902992213,0.000244594291783,-2.565027193307798,-5.504062243711177,1.973379755270568,-1.740630503434375,-3.749294186617919,1.679577412632366
274,k_cold,not_converged,false,,,,,,,,
274,k_restarts,not_converged,false,,,,,,,,
275,arm_cold,ok,true,0.000007339636499,0.000018667683786,-2.255751435948673,-3.873365435553015,1.085566193062246,2.218498183057205,-0.796967400325191,-2.730841526618205
275,arm_restarts,ok,true,0.000007339636499,0.000018667683786,-2.255751435948673,-3.873365435553015,1.085566193062246,2.218498183057205,-0.796967400325191,-2.730841526618205
275,k_cold,not_converged,false,,,,,,,,
275,k_restarts,ok,true,0.000098064180469,0.000342333211670,-5.816399090193412,1.082194259721267,-1.215644398705884,-2.575147590340116,4.307951413340661,0.169966666054644
276,arm_cold,ok,true,0.000001459780665,0.000005701825383,-0.485857331374507,1.089535601896739,1.786673272866381,-0.579384909999597,-5.719427860135371,5.802115699470857
276,arm_restarts,ok,true,0.000001459780665,0.000005701825383,-0.485857331374507,1.089535601896739,1.786673272866381,-0.579384909999597,-5.719427860135371,5.802115699470857
276,k_cold,not_converged,false,,,,,,,,
276,k_restarts,not_converged,false,,,,,,,,
277,arm_cold,not_converged,false,0.182760646049520,1.188130761104106,-5.700657031076183,-4.649718249651889,1.769484103578403,-6.283190000000000,-2.093954489050192,-6.283190000000000
277,arm_restarts,ok,true,0.000022465561367,0.000027907316972,-5.664855565048417,-4.674755129899329,2.061638116232180,4.736124417537742,-1.907369933354143,-0.341607741459598
277,k_cold,not_converged,false,,,,,,,,
277,k_restarts,not_converged,false,,,,,,,,
278,arm_cold,not_converged,false,0.229170446153157,0.111450038829201,0.279793177779238,-6.096347653244664,1.546985715785527,-0.993427943937117,-6.283190000000000,1.135381817307138
278,arm_restarts,ok,true,0.000001015103900,0.000007842029351,3.558889999416349,-4.803939170776649,1.564598797861969,2.426149439921451,3.200152802636488,-5.183549902006233
278,k_cold,not_converged,false,,,,,,,,
278,k_restarts,ok,true,0.000053442135071,0.000140814836142,3.558874640831993,-4.803660322740115,1.564246914002706,2.425332270689638,3.200092938542539,-5.184321305160681
279,arm_cold,ok,true,0.000003968956212,0.000009524873846,-0.832418451173831,-1.654868353299739,2.598495503800682,-3.803247981750046,-1.476625281695839,1.268745389760822
279,arm_restarts,ok,true,0.000003968956212,0.000009524873846,-0.832418451173831,-1.654868353299739,2.598495503800682,-3.803247981750046,-1.476625281695839,1.268745389760822
279,k_cold,ok,true,0.000084835704356,0.000380825214697,-0.832803603221838,-1.655279294662494,2.598723652103855,-3.802984926423011,-1.475899296975853,1.268763679255401
279,k_restarts,ok,true,0.000084835704356,0.000380825214697,-0.832803603221838,-1.655279294662494,2.598723652103855,-3.802984926423011,-1.475899296975853,1.268763679255401
280,arm_cold,not_converged,false,0.135068561828346,1.223181891948145,3.275730550233536,2.076445180347067,1.093738405027105,-6.283190000000000,-0.459033545912127,-5.640529337293138
280,arm_restarts,ok,true,0.000069682477777,0.000089999418814,3.278907598924755,-4.194720432621567,1.300986430188874,-1.446521555326310,5.822432770126786,-5.635903747027142
280,k_cold,not_converged,false,,,,,,,,
280,k_restarts,ok,true,0.000079282889925,0.000214738315807,3.278915696908518,-4.194799737742454,1.300883923094943,-1.446449630503155,5.822271734633773,-5.635944275088140
281,arm_cold,ok,true,0.000096799049355,0.000234233226325,-0.897185165718291,0.580240529811643,2.960219562107320,-4.717332689185318,-3.944617265925968,0.206605585220245
281,arm_restarts,ok,true,0.000096799049355,0.000234233226325,-0.897185165718291,0.580240529811643,2.960219562107320,-4.717332689185318,-3.944617265925968,0.206605585220245
281,k_cold,not_converged,false,,,,,,,,
281,k_restarts,not_converged,false,,,,,,,,
282,arm_cold,not_converged,false,0.372951540321440,0.505295751187735,-6.283190000000000,-2.151018124350883,-1.055086674079923,-1.358361802337533,-4.045325684102457,5.385309282849768
282,arm_restarts,ok,true,0.000065800580979,0.000004000953935,-3.947039979910655,5.592980128796017,0.483620493950913,-1.263614327580499,5.383047483527315,-1.281475689284699
282,k_cold,not_converged,false,,,,,,,,
282,k_restarts,ok,true,0.000086996587054,0.000136468558811,-3.947074285005558,5.592833901061971,0.483914464972251,-1.263773033214280,5.383138976128043,-1.281404689042836
283,arm_cold,ok,true,0.000060324311661,0.000227794124966,-2.229066618347330,-2.645865539436202,1.833485295944858,-0.934085302950811,-4.246536103287583,-0.366291114521563
283,arm_restarts,ok,true,0.000060324311661,0.000227794124966,-2.229066618347330,-2.645865539436202,1.833485295944858,-0.934085302950811,-4.246536103287583,-0.366291114521563
283,k_cold,ok,true,0.000061008682248,0.000177809131008,-2.141037680714187,-2.185856870754657,1.712461937168001,1.826260530191543,-2.019386199256055,2.679234696798793
283,k_restarts,ok,true,0.000061008682248,0.000177809131008,-2.141037680714187,-2.185856870754657,1.712461937168001,1.826260530191543,-2.019386199256055,2.679234696798793
284,arm_cold,not_converged,false,0.021881422499546,0.022141786418907,1.146848271212873,-2.449690172457767,3.141500000000000,-2.201237632969617,-2.660315153393135,0.584529153527801
284,arm_restarts,ok,true,0.000000322753907,0.000000427569733,-5.975836096787710,3.522066571843408,2.880767285051865,0.501048986935809,-4.063118706788797,2.519031252836679
284,k_cold,not_converged,false,,,,,,,,
284,k_restarts,not_converged,false,,,,,,,,
285,arm_cold,ok,true,0.000001600092115,0.000045919415913,-1.085180373083398,-3.127918977860007,2.543142773187455,-2.029903725510592,-2.401352489656966,1.246493572008307
285,arm_restarts,ok,true,0.000001600092115,0.000045919415913,-1.085180373083398,-3.127918977860007,2.543142773187455,-2.029903725510592,-2.401352489656966,1.246493572008307
285,k_cold,not_converged,false,,,,,,,,
285,k_restarts,not_converged,false,,,,,,,,
286,arm_cold,ok,true,0.000000118794680,0.000000000158387,-1.847503970342466,-3.669410153524381,0.757231874884970,3.706476098130114,5.208667458389081,-0.790406712219308
286,arm_restarts,ok,true,0.000000118794680,0.000000000158387,-1.847503970342466,-3.669410153524381,0.757231874884970,3.706476098130114,5.208667458389081,-0.790406712219308
286,k_cold,not_converged,false,,,,,,,,
286,k_restarts,not_converged,false,,,,,,,,
287,arm_cold,not_converged,false,0.691846027556163,1.309786137980873,6.283190000000000,-1.022580846350553,1.796475981992735,-1.378088361898261,3.621766747376292,4.076480396030949
287,arm_restarts,ok,true,0.000027480413422,0.000000054578141,4.413493668506618,-3.069205025674357,0.068291447821585,3.647540897596748,-5.835016916771041,4.030899285115023
287,k_cold,not_converged,false,,,,,,,,
287,k_restarts,ok,true,0.000099685426172,0.000476455455076,-5.316111604037451,0.272320334956376,-0.643721459979296,-0.977419639778555,3.412694678346835,3.287782804742037
288,arm_cold,not_converged,false,0.251077869246229,0.382433329814170,-0.826330780711098,-2.957731533210733,3.141500000000000,-1.752755324329700,0.373239320708296,-1.098041597701465
288,arm_restarts,ok,true,0.000020988401788,0.000047553364964,4.036118565712083,-5.084304531591580,2.140551458565085,0.166358315195642,1.295893834162748,-5.503097309886677
288,k_cold,not_converged,false,,,,,,,,
288,k_restarts,ok,true,0.000067908198291,0.000204834166352,-0.313100674874715,6.193274662723208,2.130890295162177,0.561569802523034,-0.731193002992404,1.301930996430054
289,arm_cold,ok,true,0.000017555572968,0.000000430301988,-3.356859452681692,-0.878237953664871,0.956314858924382,0.110058963990871,-0.721195071020364,1.667997486117731
289,arm_restarts,ok,true,0.000017555572968,0.000000430301988,-3.356859452681692,-0.878237953664871,0.956314858924382,0.110058963990871,-0.721195071020364,1.667997486117731
289,k_cold,not_converged,false,,,,,,,,
289,k_restarts,ok,true,0.000081955959038,0.000715532397016,2.926397859298492,-5.789383124422844,-1.371243309743358,4.207041609999457,-5.561553058641024,4.810172363908703
290,arm_cold,ok,true,0.000000119494299,0.000004242602975,-3.047780437771882,-2.241525012641788,1.941447308891849,-2.734788970430704,0.912571996192286,-0.815183064895731
290,arm_restarts,ok,true,0.000000119494299,0.000004242602975,-3.047780437771882,-2.241525012641788,1.941447308891849,-2.734788970430704,0.912571996192286,-0.815183064895731
290,k_cold,ok,true,0.000057888790016,0.000211631276150,-3.047710376812075,-2.241582523459896,1.941588342917612,-2.734914909832601,0.912295618414272,-0.815166943351672
290,k_restarts,ok,true,0.000057888790016,0.000211631276150,-3.047710376812075,-2.241582523459896,1.941588342917612,-2.734914909832601,0.912295618414272,-0.815166943351672
291,arm_cold,ok,true,0.000082431064233,0.000448283403737,-0.952122365385106,-2.545044485548342,2.070316590865521,1.103568189443470,4.623449150150194,-2.304911471655473
291,arm_restarts,ok,true,0.000082431064233,0.000448283403737,-0.952122365385106,-2.545044485548342,2.070316590865521,1.103568189443470,4.623449150150194,-2.304911471655473
291,k_cold,not_converged,false,,,,,,,,
291,k_restarts,not_converged,false,,,,,,,,
292,arm_cold,ok,true,0.000023584348210,0.000090804793486,-3.266704879812779,-4.996845000994936,1.406557827232868,-2.707573272731171,-5.275185548481225,4.272480294903459
292,arm_restarts,ok,true,0.000023584348210,0.000090804793486,-3.266704879812779,-4.996845000994936,1.406557827232868,-2.707573272731171,-5.275185548481225,4.272480294903459
292,k_cold,not_converged,false,,,,,,,,
292,k_restarts,ok,true,0.000082410197520,0.000753778755797,3.016294232914620,-4.312291685170748,-0.232328887680237,1.387731349844301,5.274772609675529,-5.151807874867695
293,arm_cold,ok,true,0.000057182362023,0.000027694007988,-2.815609314195203,-1.392288201080278,1.620026682296621,-2.834065634996969,0.330495051460907,-0.419509911796806
293,arm_restarts,ok,true,0.000057182362023,0.000027694007988,-2.815609314195203,-1.392288201080278,1.620026682296621,-2.834065634996969,0.330495051460907,-0.419509911796806
293,k_cold,not_converged,false,,,,,,,,
293,k_restarts,not_converged,false,,,,,,,,
294,arm_cold,not_converged,false,0.018080455496010,0.002186956162015,-2.193984057067404,-1.625846762050690,0.301940786362027,0.640171342860374,-1.618150898651237,-1.714624839613159
294,arm_restarts,ok,true,0.000001702310761,0.000008225094314,-3.779621705858215,4.289003216375661,0.782720654709451,-3.593593538169397,-3.830119019406028,-0.224900203836524
294,k_cold,not_converged,false,,,,,,,,
294,k_restarts,not_converged,false,,,,,,,,
295,arm_cold,ok,true,0.000088258009695,0.000540408775392,0.291486379208688,-4.883942001775808,1.501658251729467,-4.832938698369255,-3.764924019791135,1.270054620739234
295,arm_restarts,ok,true,0.000088258009695,0.000540408775392,0.291486379208688,-4.883942001775808,1.501658251729467,-4.832938698369255,-3.764924019791135,1.270054620739234
295,k_cold,not_converged,false,,,,,,,,
295,k_restarts,ok,true,0.000078846830251,0.000256904488844,-3.965932743250243,1.838124117669397,-1.861393634811039,0.730787506625709,5.284810574665880,2.842608120093189
296,arm_cold,not_converged,false,0.082369749070319,0.129284786354194,-5.842633228536291,-4.410219727208673,0.012916770333390,-2.901316479786292,-0.209233740154716,-3.090510571767267
296,arm_restarts,ok,true,0.000094410954254,0.000253704775535,-5.184874393122031,-4.999565241225717,0.675652875435383,-1.624188095671782,0.608319517527963,1.778298852951254
296,k_cold,not_converged,false,,,,,,,,
296,k_restarts,not_converged,false,,,,,,,,
297,arm_cold,ok,true,0.000007075216510,0.000012290274993,-4.731148620026246,-0.939633028176961,1.399497211420895,-0.737846708890666,-4.202941413040338,2.183869259019460
297,arm_restarts,ok,true,0.000007075216510,0.000012290274993,-4.731148620026246,-0.939633028176961,1.399497211420895,-0.737846708890666,-4.202941413040338,2.183869259019460
297,k_cold,not_converged,false,,,,,,,,
297,k_restarts,ok,true,0.000052396631955,0.000447512269737,-4.731134420000680,5.711712560014436,1.273129106202310,-4.120922609789176,4.202824691323355,-0.957220809252030
298,arm_cold,ok,true,0.000005080448801,0.000018944213776,-3.633603840920347,-1.719949311368309,2.212391332577040,4.603925954512720,-5.915983916423627,1.964748470223804
298,arm_restarts,ok,true,0.000005080448801,0.000018944213776,-3.633603840920347,-1.719949311368309,2.212391332577040,4.603925954512720,-5.915983916423627,1.964748470223804
298,k_cold,not_converged,false,,,,,,,,
298,k_restarts,not_converged,false,,,,,,,,
299,arm_cold,ok,true,0.000097179264447,0.000041168259422,-2.458031770362348,-2.640645830142120,1.383724758302252,-1.770500336785125,-2.635864354799027,-2.052304319739440
299,arm_restarts,ok,true,0.000097179264447,0.000041168259422,-2.458031770362348,-2.640645830142120,1.383724758302252,-1.770500336785125,-2.635864354799027,-2.052304319739440
299,k_cold,ok,true,0.000088393700458,0.000321370372444,-0.333785059269869,-1.394394453264996,0.244537900869252,1.094583927570644,-1.520553738875006,0.992346769780665
299,k_restarts,ok,true,0.000088393700458,0.000321370372444,-0.333785059269869,-1.394394453264996,0.244537900869252,1.094583927570644,-1.520553738875006,0.992346769780665
300,arm_cold,ok,true,0.000000054380691,0.000002574852559,-0.556877812234229,-2.983084577877234,2.879206468867726,-0.918461946689929,-0.030754613279343,-0.966666342219256
300,arm_restarts,ok,true,0.000000054380691,0.000002574852559,-0.556877812234229,-2.983084577877234,2.879206468867726,-0.918461946689929,-0.030754613279343,-0.966666342219256
300,k_cold,ok,true,0.000090644004293,0.000070339770941,-0.556870934943418,-2.983400260424096,2.878943129278193,-0.917406764993639,-0.030703050910136,-0.967097541437299
300,k_restarts,ok,true,0.000090644004293,0.000070339770941,-0.556870934943418,-2.983400260424096,2.878943129278193,-0.917406764993639,-0.030703050910136,-0.967097541437299
301,arm_cold,not_converged,false,0.031605086061914,1.317822622308954,-0.633237492135928,-5.780909307887277,0.251675818357684,-6.003802210517733,2.560540946910961,-6.283190000000000
301,arm_restarts,ok,true,0.000047765403827,0.000144174921791,-3.347460918782577,-4.453439625414036,1.087428453456713,-1.438793439556934,0.494221478710578,-3.709216562904761
301,k_cold,not_converged,false,,,,,,,,
301,k_restarts,not_converged,false,,,,,,,,
302,arm_cold,not_converged,false,0.010853218491500,0.320408508616594,-0.505740138758132,-4.196918246289689,0.319834933540581,-4.400261536931144,-1.981629551647021,-6.283190000000000
302,arm_restarts,ok,true,0.000003065935777,0.000002215427110,-4.292966276022198,-5.441032615023996,0.187735654410331,1.137091575432486,1.498138120682693,-0.904352877742159
302,k_cold,not_converged,false,,,,,,,,
302,k_restarts,ok,true,0.000077538156079,0.000093702889507,-4.293012496183525,1.698529685708633,-1.389496073521675,-1.283736826303713,4.785022473064909,2.237231123603842
303,arm_cold,ok,true,0.000000738982067,0.000000020982039,-1.264738034523693,-1.720108811761155,2.102245170447245,-0.441849872280600,-1.889629109343247,2.138174335043934
303,arm_restarts,ok,true,0.000000738982067,0.000000020982039,-1.264738034523693,-1.720108811761155,2.102245170447245,-0.441849872280600,-1.889629109343247,2.138174335043934
303,k_cold,ok,true,0.000072790245563,0.000403266705239,-1.264666750128358,-1.720102444963147,2.102065388302266,-0.441680011970621,-1.889958789892118,2.138221172211062
303,k_restarts,ok,true,0.000072790245563,0.000403266705239,-1.264666750128358,-1.720102444963147,2.102065388302266,-0.441680011970621,-1.889958789892118,2.138221172211062
304,arm_cold,not_converged,false,0.056497907708630,0.083851420837160,0.107937146274926,-2.935439962607929,3.141500000000000,-2.289918238912902,-3.907572398556166,-2.278086697692359
304,arm_restarts,ok,true,0.000075023999655,0.000791618908007,0.245499877515452,-1.489961362220634,2.753843466380340,-0.244208363342512,3.970929204505875,-5.593842477575581
304,k_cold,not_converged,false,,,,,,,,
304,k_restarts,ok,true,0.000050920406978,0.000287374582317,-6.038155645884827,0.858984759055020,-2.753797533498890,2.914601041037341,3.971505475734783,0.689789593051573
305,arm_cold,ok,true,0.000023145097835,0.000032801241618,-3.514772776901779,1.878591894215028,0.738022469209348,2.830094864313304,3.373248909336966,-2.908934486583949
305,arm_restarts,ok,true,0.000023145097835,0.000032801241618,-3.514772776901779,1.878591894215028,0.738022469209348,2.830094864313304,3.373248909336966,-2.908934486583949
305,k_cold,not_converged,false,,,,,,,,
305,k_restarts,ok,true,0.000050608426311,0.000109049324061,2.768405143215308,-4.487354299958255,0.385230666718180,0.124034795834400,2.909976177288482,-6.050479211694510
306,arm_cold,ok,true,0.000001092888338,0.000001276693892,-3.388466329630339,1.588330540340554,2.072200788142758,-1.185193850457994,-6.181863279015293,-1.009715213252653
306,arm_restarts,ok,true,0.000001092888338,0.000001276693892,-3.388466329630339,1.588330540340554,2.072200788142758,-1.185193850457994,-6.181863279015293,-1.009715213252653
306,k_cold,ok,true,0.000076095742769,0.000168032081633,-0.879137863089725,-0.337131568067239,1.910557707531076,-4.619411927108124,-2.427442930747266,-1.601046792976242
306,k_restarts,ok,true,0.000076095742769,0.000168032081633,-0.879137863089725,-0.337131568067239,1.910557707531076,-4.619411927108124,-2.427442930747266,-1.601046792976242
307,arm_cold,ok,true,0.000046916137370,0.000172180189531,-0.058467724970137,-3.684947134718213,2.672962166365614,-2.637059501744393,-4.404249259524382,-2.368583882268885
307,arm_restarts,ok,true,0.000046916137370,0.000172180189531,-0.058467724970137,-3.684947134718213,2.672962166365614,-2.637059501744393,-4.404249259524382,-2.368583882268885
