scene,scene_file,query_index,replicate,seed,in_house_status,oxmpl_status,oxmpl_detail,oxmpl_elapsed_ms,oxmpl_waypoints,oxmpl_path_cost_rad,oxmpl_path_sha256
open_floor,scene.xml,67,2,202608180672,failed,timeout,solve_timeout,250.02160200,0,0.00000000,
open_floor,scene.xml,67,3,202608180673,failed,timeout,solve_timeout,250.03261200,0,0.00000000,
open_floor,scene.xml,67,4,202608180674,failed,timeout,solve_timeout,250.01659200,0,0.00000000,
open_floor,scene.xml,68,0,202608180680,failed,timeout,solve_timeout,250.00944200,0,0.00000000,
open_floor,scene.xml,68,1,202608180681,failed,timeout,solve_timeout,250.01178200,0,0.00000000,
open_floor,scene.xml,68,2,202608180682,failed,timeout,solve_timeout,250.07278200,0,0.00000000,
open_floor,scene.xml,68,3,202608180683,failed,timeout,solve_timeout,250.02245200,0,0.00000000,
open_floor,scene.xml,68,4,202608180684,failed,timeout,solve_timeout,250.01159200,0,0.00000000,
open_floor,scene.xml,70,0,202608180700,failed,timeout,solve_timeout,250.04809100,0,0.00000000,
open_floor,scene.xml,70,1,202608180701,failed,timeout,solve_timeout,250.00132200,0,0.00000000,
open_floor,scene.xml,70,2,202608180702,failed,timeout,solve_timeout,250.02205200,0,0.00000000,
open_floor,scene.xml,70,3,202608180703,failed,timeout,solve_timeout,250.02296200,0,0.00000000,
open_floor,scene.xml,70,4,202608180704,failed,timeout,solve_timeout,250.03388200,0,0.00000000,
open_floor,scene.xml,74,0,202608180740,failed,timeout,solve_timeout,250.02710200,0,0.00000000,
open_floor,scene.xml,74,1,202608180741,failed,timeout,solve_timeout,250.00557200,0,0.00000000,
open_floor,scene.xml,74,2,202608180742,failed,timeout,solve_timeout,250.07701200,0,0.00000000,
open_floor,scene.xml,74,3,202608180743,failed,timeout,solve_timeout,250.01451200,0,0.00000000,
open_floor,scene.xml,74,4,202608180744,failed,timeout,solve_timeout,250.05411200,0,0.00000000,
open_floor,scene.xml,76,0,202608180760,failed,timeout,solve_timeout,250.01456300,0,0.00000000,
open_floor,scene.xml,76,1,202608180761,failed,timeout,solve_timeout,250.01370200,0,0.00000000,
open_floor,scene.xml,76,2,202608180762,failed,timeout,solve_timeout,250.03252200,0,0.00000000,
open_floor,scene.xml,76,3,202608180763,failed,timeout,solve_timeout,250.01363200,0,0.00000000,
open_floor,scene.xml,76,4,202608180764,failed,timeout,solve_timeout,250.01127200,0,0.00000000,
open_floor,scene.xml,78,0,202608180780,success,success,validated,7.60375700,105,25.99999969,0d3fb48548abd3f051a503ea6351b84d4fc06422f709a19cda2be5247948bd5c
open_floor,scene.xml,78,1,202608180781,success,success,validated,14.01726700,145,36.00000000,af98fdb7434f618b3215b41a778cf735644f60abd7d606cff5c243811789fa02
open_floor,scene.xml,78,2,202608180782,success,success,validated,11.84146000,138,34.25000000,27c444350410ac5dc3717e111f0255f1fe8b943174469fd729b2da4591b88490
open_floor,scene.xml,78,3,202608180783,success,success,validated,6.71170900,88,21.75000000,7f0550834aad62f36a69d59ab48337ba9e976f6e6ca6635cdc5e3864db73f4ad
open_floor,scene.xml,78,4,202608180784,success,success,validated,11.80498000,124,30.75000000,312294e71a5288d11ecb3c59d9b3d26ea8d94851d88c3791a431ed85642c1d76
open_floor,scene.xml,80,0,202608180800,failed,timeout,solve_timeout,250.03455200,0,0.00000000,
open_floor,scene.xml,80,1,202608180801,failed,timeout,solve_timeout,250.00523200,0,0.00000000,
open_floor,scene.xml,80,2,202608180802,failed,timeout,solve_timeout,250.05121200,0,0.00000000,
open_floor,scene.xml,80,3,202608180803,failed,timeout,solve_timeout,250.02304200,0,0.00000000,
open_floor,scene.xml,80,4,202608180804,failed,timeout,solve_timeout,250.00103200,0,0.00000000,
open_floor,scene.xml,83,0,202608180830,failed,timeout,solve_timeout,250.05640200,0,0.00000000,
open_floor,scene.xml,83,1,202608180831,failed,timeout,solve_timeout,250.03936200,0,0.00000000,
open_floor,scene.xml,83,2,202608180832,failed,timeout,solve_timeout,250.00048200,0,0.00000000,
open_floor,scene.xml,83,3,202608180833,failed,timeout,solve_timeout,250.03001200,0,0.00000000,
open_floor,scene.xml,83,4,202608180834,failed,timeout,solve_timeout,250.00032200,0,0.00000000,
open_floor,scene.xml,84,0,202608180840,failed,timeout,solve_timeout,250.00048200,0,0.00000000,
open_floor,scene.xml,84,1,202608180841,failed,timeout,solve_timeout,250.04356200,0,0.00000000,
open_floor,scene.xml,84,2,202608180842,failed,timeout,solve_timeout,250.00258200,0,0.00000000,
open_floor,scene.xml,84,3,202608180843,failed,timeout,solve_timeout,250.00899200,0,0.00000000,
open_floor,scene.xml,84,4,202608180844,failed,timeout,solve_timeout,250.02018200,0,0.00000000,
open_floor,scene.xml,85,0,202608180850,failed,timeout,solve_timeout,250.03227200,0,0.00000000,
open_floor,scene.xml,85,1,202608180851,failed,timeout,solve_timeout,250.02323200,0,0.00000000,
open_floor,scene.xml,85,2,202608180852,failed,timeout,solve_timeout,250.02535200,0,0.00000000,
open_floor,scene.xml,85,3,202608180853,failed,timeout,solve_timeout,250.00910200,0,0.00000000,
open_floor,scene.xml,85,4,202608180854,failed,timeout,solve_timeout,250.00431200,0,0.00000000,
open_floor,scene.xml,86,0,202608180860,failed,timeout,solve_timeout,250.00583200,0,0.00000000,
open_floor,scene.xml,86,1,202608180861,failed,timeout,solve_timeout,250.02076300,0,0.00000000,
open_floor,scene.xml,86,2,202608180862,failed,timeout,solve_timeout,250.01896300,0,0.00000000,
open_floor,scene.xml,86,3,202608180863,failed,timeout,solve_timeout,250.02279200,0,0.00000000,
open_floor,scene.xml,86,4,202608180864,failed,timeout,solve_timeout,250.00389200,0,0.00000000,
open_floor,scene.xml,87,0,202608180870,failed,timeout,solve_timeout,250.05131200,0,0.00000000,
open_floor,scene.xml,87,1,202608180871,failed,timeout,solve_timeout,250.00410200,0,0.00000000,
open_floor,scene.xml,87,2,202608180872,failed,timeout,solve_timeout,250.02062200,0,0.00000000,
open_floor,scene.xml,87,3,202608180873,failed,timeout,solve_timeout,250.04186200,0,0.00000000,
open_floor,scene.xml,87,4,202608180874,failed,timeout,solve_timeout,250.01245200,0,0.00000000,
open_floor,scene.xml,88,0,202608180880,failed,timeout,solve_timeout,250.00823200,0,0.00000000,
open_floor,scene.xml,88,1,202608180881,failed,timeout,solve_timeout,250.00915200,0,0.00000000,
open_floor,scene.xml,88,2,202608180882,failed,timeout,solve_timeout,250.05484200,0,0.00000000,
open_floor,scene.xml,88,3,202608180883,failed,timeout,solve_timeout,250.02005200,0,0.00000000,
open_floor,scene.xml,88,4,202608180884,failed,timeout,solve_timeout,250.06430200,0,0.00000000,
open_floor,scene.xml,90,0,202608180900,failed,timeout,solve_timeout,250.04532200,0,0.00000000,
open_floor,scene.xml,90,1,202608180901,failed,timeout,solve_timeout,250.01463300,0,0.00000000,
open_floor,scene.xml,90,2,202608180902,failed,timeout,solve_timeout,250.04694200,0,0.00000000,
open_floor,scene.xml,90,3,202608180903,failed,timeout,solve_timeout,250.05496200,0,0.00000000,
open_floor,scene.xml,90,4,202608180904,failed,timeout,solve_timeout,250.06240200,0,0.00000000,
open_floor,scene.xml,91,0,202608180910,success,success,validated,2.44260600,15,3.11148881,b20887bd379081f1a6b4d446c0027ddb87dba99ad10b1422b7e6b0665e24469c
open_floor,scene.xml,91,1,202608180911,success,success,validated,2.16326600,38,9.24603714,b12437cdffaf5e406717b7a1e144c72a8e5503e1cdbae7bbc3fcc9229579e715
open_floor,scene.xml,91,2,202608180912,success,success,validated,4.89768200,15,3.21057761,123f5372fb704419965877665b4a18bd0394d360e3d47c8a28e8d1af19f59abd
open_floor,scene.xml,91,3,202608180913,success,success,validated,0.63448900,19,4.49998300,69bad26f938d0347223ffbff8f98dfe42b8ccfe6d0ddb699edd42e80888aed73
open_floor,scene.xml,91,4,202608180914,success,success,validated,4.24231300,92,22.75000000,d916df1f7e61f64ebee5c41e5530abcd0b736a2945addfec0f6be4afff5dae69
open_floor,scene.xml,92,0,202608180920,failed,timeout,solve_timeout,250.00390200,0,0.00000000,
open_floor,scene.xml,92,1,202608180921,failed,timeout,solve_timeout,250.06431200,0,0.00000000,
open_floor,scene.xml,92,2,202608180922,failed,timeout,solve_timeout,250.00928200,0,0.00000000,
open_floor,scene.xml,92,3,202608180923,failed,timeout,solve_timeout,250.00196200,0,0.00000000,
open_floor,scene.xml,92,4,202608180924,failed,timeout,solve_timeout,250.06921200,0,0.00000000,
open_floor,scene.xml,95,0,202608180950,failed,timeout,solve_timeout,250.03696200,0,0.00000000,
open_floor,scene.xml,95,1,202608180951,failed,timeout,solve_timeout,250.05416200,0,0.00000000,
open_floor,scene.xml,95,2,202608180952,failed,timeout,solve_timeout,250.01266200,0,0.00000000,
open_floor,scene.xml,95,3,202608180953,failed,timeout,solve_timeout,250.01648200,0,0.00000000,
open_floor,scene.xml,95,4,202608180954,failed,timeout,solve_timeout,250.00407300,0,0.00000000,
open_floor,scene.xml,96,0,202608180960,failed,timeout,solve_timeout,250.04715200,0,0.00000000,
open_floor,scene.xml,96,1,202608180961,failed,timeout,solve_timeout,250.01714200,0,0.00000000,
open_floor,scene.xml,96,2,202608180962,failed,timeout,solve_timeout,250.04666200,0,0.00000000,
open_floor,scene.xml,96,3,202608180963,failed,timeout,solve_timeout,250.00253200,0,0.00000000,
open_floor,scene.xml,96,4,202608180964,failed,timeout,solve_timeout,250.03715200,0,0.00000000,
open_floor,scene.xml,98,0,202608180980,failed,timeout,solve_timeout,250.01045200,0,0.00000000,
open_floor,scene.xml,98,1,202608180981,failed,timeout,solve_timeout,250.00827200,0,0.00000000,
open_floor,scene.xml,98,2,202608180982,failed,timeout,solve_timeout,250.03219200,0,0.00000000,
open_floor,scene.xml,98,3,202608180983,failed,timeout,solve_timeout,250.03622200,0,0.00000000,
open_floor,scene.xml,98,4,202608180984,failed,timeout,solve_timeout,250.03253200,0,0.00000000,
open_floor,scene.xml,99,0,202608180990,success,success,validated,8.68035600,72,17.35649937,9fa9fd122e8db7931d0e86cc43a4ec31649c71af375721ca4c8fa0a2685fe570
open_floor,scene.xml,99,1,202608180991,success,success,validated,8.00967700,104,25.74999970,c4e1af67d078257fcb0f7cdee98d20abbdf620587575f09795fa5c12de47ce61
open_floor,scene.xml,99,2,202608180992,success,success,validated,11.43675100,76,18.30886556,871f32c64c9b98d76ffd85812868c63abb63e2e090e550fe675a1a4d7e802ce2
open_floor,scene.xml,99,3,202608180993,success,success,validated,6.35790900,72,17.74959791,91cbfa13b4cd4cfb7028551c7f22f49b3651edd8038ed7df4a66aafe1fcdb9f8
open_floor,scene.xml,99,4,202608180994,success,success,validated,7.79891700,119,29.50000000,0e706ec02858a04217c6ca8c0ae0e8ebefec10419568d0214e23af4dc9a4f033
offset_pillar,scene_cluttered.xml,0,0,202608190000,failed,timeout,solve_timeout,250.01299200,0,0.00000000,
offset_pillar,scene_cluttered.xml,0,1,202608190001,failed,timeout,solve_timeout,250.02087200,0,0.00000000,
offset_pillar,scene_cluttered.xml,0,2,202608190002,failed,timeout,solve_timeout,250.04231200,0,0.00000000,
offset_pillar,scene_cluttered.xml,0,3,202608190003,failed,timeout,solve_timeout,250.00658200,0,0.00000000,
offset_pillar,scene_cluttered.xml,0,4,202608190004,failed,timeout,solve_timeout,250.00228200,0,0.00000000,
offset_pillar,scene_cluttered.xml,1,0,202608190010,failed,timeout,solve_timeout,250.02027200,0,0.00000000,
offset_pillar,scene_cluttered.xml,1,1,202608190011,failed,timeout,solve_timeout,250.01037200,0,0.00000000,
offset_pillar,scene_cluttered.xml,1,2,202608190012,failed,timeout,solve_timeout,250.01990200,0,0.00000000,
offset_pillar,scene_cluttered.xml,1,3,202608190013,failed,timeout,solve_timeout,250.05242200,0,0.00000000,
offset_pillar,scene_cluttered.xml,1,4,202608190014,failed,timeout,solve_timeout,250.00146200,0,0.00000000,
offset_pillar,scene_cluttered.xml,2,0,202608190020,success,success,validated,2.11613700,55,13.49911820,a44dde3e00417e2334effd1a5608d1dc5268307dbfba095ecc65382c156ab17d
offset_pillar,scene_cluttered.xml,2,1,202608190021,success,success,validated,3.77893400,73,17.96437133,6bbceacb0350ffe1ee12a4bfc22e7f92ee8de5073203636055de5a59bcf5c7a5
offset_pillar,scene_cluttered.xml,2,2,202608190022,success,success,validated,8.98111500,121,30.00000000,e14f5d9bf644e435926ea0db03b594c760ac4ab81d2dfbd0476e0686daa7e28d
offset_pillar,scene_cluttered.xml,2,3,202608190023,success,success,validated,12.07139000,51,12.05199828,f89f32a0e79c1d8ce8b532103decae271f4ca04d4f370dbb1474c84cd02bbe52
offset_pillar,scene_cluttered.xml,2,4,202608190024,success,success,validated,11.65877000,110,27.25000000,7255ee3652aa9df90d7cdf5df96c4ba60f5d9cf24427ba55de708703a883e81d
offset_pillar,scene_cluttered.xml,3,0,202608190030,failed,success,validated,54.94350800,99,24.49005561,4d4e163cc6709923ed42b420462493a351236975204d5981f4d858251df94525
offset_pillar,scene_cluttered.xml,3,1,202608190031,failed,success,validated,153.83060200,198,49.23326580,ecdbbcb0e77403b653ca9f5782045536845315e176b1664962350d2e0abd20ff
offset_pillar,scene_cluttered.xml,3,2,202608190032,failed,success,validated,85.97951600,90,22.19170119,fb1fbdc1aa6101d06ca209488817e89951d8d2016baade8196b64148bf816057
offset_pillar,scene_cluttered.xml,3,3,202608190033,failed,success,validated,108.41260800,142,35.23759979,434402b978f045e8b9da392a3870b05324994a6af1365ac3c3867fd1d5bc355b
offset_pillar,scene_cluttered.xml,3,4,202608190034,failed,success,validated,99.27750500,140,34.68906436,37135cb585e14c9778387057d49e30c187a848feed60e7fc514d0a069020ee4a
offset_pillar,scene_cluttered.xml,4,0,202608190040,failed,timeout,solve_timeout,250.01896200,0,0.00000000,
offset_pillar,scene_cluttered.xml,4,1,202608190041,failed,timeout,solve_timeout,250.01698200,0,0.00000000,
offset_pillar,scene_cluttered.xml,4,2,202608190042,failed,timeout,solve_timeout,250.02119200,0,0.00000000,
offset_pillar,scene_cluttered.xml,4,3,202608190043,failed,timeout,solve_timeout,250.02024200,0,0.00000000,
offset_pillar,scene_cluttered.xml,4,4,202608190044,failed,timeout,solve_timeout,250.00147300,0,0.00000000,
offset_pillar,scene_cluttered.xml,5,0,202608190050,failed,timeout,solve_timeout,250.00310300,0,0.00000000,
offset_pillar,scene_cluttered.xml,5,1,202608190051,failed,timeout,solve_timeout,250.01948300,0,0.00000000,
offset_pillar,scene_cluttered.xml,5,2,202608190052,failed,timeout,solve_timeout,250.03897200,0,0.00000000,
offset_pillar,scene_cluttered.xml,5,3,202608190053,failed,timeout,solve_timeout,250.00125200,0,0.00000000,
offset_pillar,scene_cluttered.xml,5,4,202608190054,failed,timeout,solve_timeout,250.01916200,0,0.00000000,
offset_pillar,scene_cluttered.xml,7,0,202608190070,failed,timeout,solve_timeout,250.00598200,0,0.00000000,
offset_pillar,scene_cluttered.xml,7,1,202608190071,failed,timeout,solve_timeout,250.00435200,0,0.00000000,
offset_pillar,scene_cluttered.xml,7,2,202608190072,failed,timeout,solve_timeout,250.06064200,0,0.00000000,
offset_pillar,scene_cluttered.xml,7,3,202608190073,failed,timeout,solve_timeout,250.04020200,0,0.00000000,
offset_pillar,scene_cluttered.xml,7,4,202608190074,failed,timeout,solve_timeout,250.00603200,0,0.00000000,
offset_pillar,scene_cluttered.xml,8,0,202608190080,success,success,validated,6.97144800,70,17.22657731,10e6943cc1eff6eca22cfddf24db04a35f762583b086fc4c1d6bb79aa4a340ed
offset_pillar,scene_cluttered.xml,8,1,202608190081,success,success,validated,14.60548600,94,23.24693645,9eeba5083614bd6b774ff4b45b53af992a3f390a35b60be7d0b04601e15d1c22
offset_pillar,scene_cluttered.xml,8,2,202608190082,success,success,validated,4.62932300,54,13.22952815,8ca1040e9ba70a1c40e19a2f3c049aca90a8098f58dab5af2f20a289bf59c706
offset_pillar,scene_cluttered.xml,8,3,202608190083,success,success,validated,16.32821200,107,26.47838166,79d862e170ea523361dd34a69b82d820f9b4b7bb414a2cfa1d46ac60dd715958
offset_pillar,scene_cluttered.xml,8,4,202608190084,success,success,validated,9.28820500,59,14.37608916,f85e512c0ed2e84dc83d97e02eb5607dde9f781b30d65c3e1390be08fe5be5e2
offset_pillar,scene_cluttered.xml,9,0,202608190090,success,success,validated,13.81278700,126,31.25000000,331a3f573b542c4493479185ec33d168567d63c97272faec1bfdd9dd05cec518
offset_pillar,scene_cluttered.xml,9,1,202608190091,success,success,validated,9.50365400,95,23.49999996,ca66df418edcf837606c755ef2fd3c5022ba5ff062b8eb4083ae1440ee4a42bf
offset_pillar,scene_cluttered.xml,9,2,202608190092,success,success,validated,12.54778900,61,14.71863324,9450b84673108434815fa6bbb71cceac4511856f5ef2674aedf8acca27460fb5
offset_pillar,scene_cluttered.xml,9,3,202608190093,success,success,validated,3.38269500,68,16.68946517,db1964158c7ab90561b7fbf5b2c9a4db25863a5ff5a8cbc1e94474b61ecdd917
offset_pillar,scene_cluttered.xml,9,4,202608190094,success,success,validated,20.42741600,112,27.74999994,b2c37f8e457ec7adb454aeb2353a5a97c5dd307fc890476d8b10b64b8ca0a33a
offset_pillar,scene_cluttered.xml,10,0,202608190100,failed,timeout,solve_timeout,250.00553200,0,0.00000000,
offset_pillar,scene_cluttered.xml,10,1,202608190101,failed,timeout,solve_timeout,250.00169300,0,0.00000000,
offset_pillar,scene_cluttered.xml,10,2,202608190102,failed,timeout,solve_timeout,250.01643300,0,0.00000000,
offset_pillar,scene_cluttered.xml,10,3,202608190103,failed,timeout,solve_timeout,250.01586200,0,0.00000000,
offset_pillar,scene_cluttered.xml,10,4,202608190104,failed,timeout,solve_timeout,250.01193200,0,0.00000000,
offset_pillar,scene_cluttered.xml,11,0,202608190110,failed,timeout,solve_timeout,250.01594200,0,0.00000000,
offset_pillar,scene_cluttered.xml,11,1,202608190111,failed,timeout,solve_timeout,250.02667200,0,0.00000000,
offset_pillar,scene_cluttered.xml,11,2,202608190112,failed,timeout,solve_timeout,250.00401200,0,0.00000000,
offset_pillar,scene_cluttered.xml,11,3,202608190113,failed,timeout,solve_timeout,250.03154200,0,0.00000000,
offset_pillar,scene_cluttered.xml,11,4,202608190114,failed,timeout,solve_timeout,250.01271200,0,0.00000000,
offset_pillar,scene_cluttered.xml,12,0,202608190120,failed,timeout,solve_timeout,250.00826200,0,0.00000000,
offset_pillar,scene_cluttered.xml,12,1,202608190121,failed,timeout,solve_timeout,250.00896200,0,0.00000000,
offset_pillar,scene_cluttered.xml,12,2,202608190122,failed,timeout,solve_timeout,250.00899200,0,0.00000000,
offset_pillar,scene_cluttered.xml,12,3,202608190123,failed,timeout,solve_timeout,250.00787200,0,0.00000000,
offset_pillar,scene_cluttered.xml,12,4,202608190124,failed,timeout,solve_timeout,250.00483200,0,0.00000000,
offset_pillar,scene_cluttered.xml,13,0,202608190130,success,success,validated,4.99661100,70,17.19090094,62fb7711e8e04d5a6c3e19c4fea0047aa8f743baa037574c39eadc335166e5a0
offset_pillar,scene_cluttered.xml,13,1,202608190131,success,success,validated,4.80295200,86,21.24999956,888237223ffe15594e684e6ff5453e63941341cde07d5fc194c54c4a5069713b
offset_pillar,scene_cluttered.xml,13,2,202608190132,success,success,validated,6.89714800,98,24.25000000,53bc96a352c359fc0bc7c6fdc76e3d9eaeae896a7509c7ff3e9ecaf5c94dd021
offset_pillar,scene_cluttered.xml,13,3,202608190133,success,success,validated,4.92806200,79,19.49928451,5a89cd5d0b7208a634868aaf4e8474ac57ce68fa560ca217e74e8adbdcd23e6b
offset_pillar,scene_cluttered.xml,13,4,202608190134,success,success,validated,2.93326500,59,14.45211722,a8bcbae0b60642556a2f3f4d3cee64ecad72e864f965dd289157fc96344301dc
offset_pillar,scene_cluttered.xml,14,0,202608190140,failed,timeout,solve_timeout,250.01682200,0,0.00000000,
offset_pillar,scene_cluttered.xml,14,1,202608190141,failed,timeout,solve_timeout,250.03329200,0,0.00000000,
offset_pillar,scene_cluttered.xml,14,2,202608190142,failed,timeout,solve_timeout,250.01164200,0,0.00000000,
offset_pillar,scene_cluttered.xml,14,3,202608190143,failed,timeout,solve_timeout,250.00103200,0,0.00000000,
offset_pillar,scene_cluttered.xml,14,4,202608190144,failed,timeout,solve_timeout,250.01204200,0,0.00000000,
offset_pillar,scene_cluttered.xml,15,0,202608190150,success,success,validated,7.31100800,50,12.22544925,28b57ab336c230193217b3ffecdc774d17b727f37486906661e9a8a4cb99b37c
offset_pillar,scene_cluttered.xml,15,1,202608190151,success,success,validated,5.26975100,46,11.18391188,425e9f62ea55c4902779b58ce5af30dd30feb84423f1b43a24b20a3da19560c5
offset_pillar,scene_cluttered.xml,15,2,202608190152,success,success,validated,3.97455400,46,11.18578913,c51f36d8538c3eb56d9ec67d043dec652c0fca505a0c2e3bf1f28b60e3b7d3ea
offset_pillar,scene_cluttered.xml,15,3,202608190153,success,success,validated,5.76145100,54,13.20756248,cff6ffd31c16b496f2116e2835484276258419224e37065a0e6bb90e39383969
offset_pillar,scene_cluttered.xml,15,4,202608190154,success,success,validated,2.85962500,45,10.98354768,da52cc23606f7fcee7215b3a35de165db0380899ec4565a6a5cfe6bd3fc7f91e
offset_pillar,scene_cluttered.xml,16,0,202608190160,failed,timeout,solve_timeout,250.01340200,0,0.00000000,
offset_pillar,scene_cluttered.xml,16,1,202608190161,failed,timeout,solve_timeout,250.00723200,0,0.00000000,
offset_pillar,scene_cluttered.xml,16,2,202608190162,failed,timeout,solve_timeout,250.02559200,0,0.00000000,
offset_pillar,scene_cluttered.xml,16,3,202608190163,failed,timeout,solve_timeout,250.02004200,0,0.00000000,
offset_pillar,scene_cluttered.xml,16,4,202608190164,failed,timeout,solve_timeout,250.01447200,0,0.00000000,
offset_pillar,scene_cluttered.xml,17,0,202608190170,failed,timeout,solve_timeout,250.07095200,0,0.00000000,
offset_pillar,scene_cluttered.xml,17,1,202608190171,failed,timeout,solve_timeout,250.06937200,0,0.00000000,
offset_pillar,scene_cluttered.xml,17,2,202608190172,failed,timeout,solve_timeout,250.01200200,0,0.00000000,
offset_pillar,scene_cluttered.xml,17,3,202608190173,failed,timeout,solve_timeout,250.05713200,0,0.00000000,
offset_pillar,scene_cluttered.xml,17,4,202608190174,failed,timeout,solve_timeout,250.01059200,0,0.00000000,
offset_pillar,scene_cluttered.xml,18,0,202608190180,failed,success,validated,36.22709900,121,29.96083092,8d06bfb0843f2fa676a3b82e62af6a01a23ac24c69bcc1a390573b1d6ea5bb8d
offset_pillar,scene_cluttered.xml,18,1,202608190181,failed,success,validated,46.99470200,120,29.74487126,170a488d83de88f33e39d764ed3ded6a9d45f48cd69d282c0680190023d5aed2
offset_pillar,scene_cluttered.xml,18,2,202608190182,failed,success,validated,30.82960800,129,31.93870559,a84be84a88fe03aeaecd64a7df7a252259a617ec2346716e782b1627931a760a
offset_pillar,scene_cluttered.xml,18,3,202608190183,failed,success,validated,43.48404700,104,25.65825660,8121fa733ead767a9a247ac6419ff8c24969897744adcc63d74f0886f9d9cb08
offset_pillar,scene_cluttered.xml,18,4,202608190184,success,success,validated,39.00206500,109,26.99624863,8cfebb831c50610f7de580baf1a7449fa836372bf8563d6e804156ba617ceac5
offset_pillar,scene_cluttered.xml,19,0,202608190190,failed,timeout,solve_timeout,250.04271200,0,0.00000000,
offset_pillar,scene_cluttered.xml,19,1,202608190191,failed,timeout,solve_timeout,250.01891200,0,0.00000000,
offset_pillar,scene_cluttered.xml,19,2,202608190192,failed,timeout,solve_timeout,250.01086200,0,0.00000000,
offset_pillar,scene_cluttered.xml,19,3,202608190193,failed,timeout,solve_timeout,250.01265200,0,0.00000000,
offset_pillar,scene_cluttered.xml,19,4,202608190194,failed,timeout,solve_timeout,250.02569200,0,0.00000000,
offset_pillar,scene_cluttered.xml,20,0,202608190200,success,success,validated,19.19017800,123,30.50000000,4c1287504d94acf7b17ea8e94465ab40e6a68d2354c8611bb25f312fc934b0ab
offset_pillar,scene_cluttered.xml,20,1,202608190201,success,success,validated,8.36242600,112,27.75000000,0a3a3b5ba15b782b4cecec7fe5e16fb6fc2e7eff7a0669d696339c06dde22fd3
offset_pillar,scene_cluttered.xml,20,2,202608190202,success,success,validated,22.05407300,100,24.75000000,583fd083d4f14b1816cbe5a1b4da9c7758429578c9613ab2971ddac1db3b08e7
offset_pillar,scene_cluttered.xml,20,3,202608190203,success,success,validated,9.84122400,107,26.50000000,f940826dbc0d4d354b87454b94d1bb31b65f163f809cdab3eb6b613d40e5650c
offset_pillar,scene_cluttered.xml,20,4,202608190204,success,success,validated,10.05402300,85,20.99999993,ab73e159e5f7bc7d338dff79aae5aad57abe9645f51a33f810ed35ecaa42d460
offset_pillar,scene_cluttered.xml,21,0,202608190210,failed,timeout,solve_timeout,250.00525200,0,0.00000000,
offset_pillar,scene_cluttered.xml,21,1,202608190211,failed,timeout,solve_timeout,250.06457200,0,0.00000000,
offset_pillar,scene_cluttered.xml,21,2,202608190212,failed,timeout,solve_timeout,250.01284300,0,0.00000000,
offset_pillar,scene_cluttered.xml,21,3,202608190213,failed,timeout,solve_timeout,250.04196200,0,0.00000000,
offset_pillar,scene_cluttered.xml,21,4,202608190214,failed,timeout,solve_timeout,250.03584200,0,0.00000000,
offset_pillar,scene_cluttered.xml,22,0,202608190220,success,success,validated,7.44710800,92,22.70222420,6a968c09ba84945ce37dbe1f1682a5176fe8b660f0ece19d3a84933083193618
offset_pillar,scene_cluttered.xml,22,1,202608190221,success,success,validated,15.91506400,112,27.74220284,25e7bf639f3202c7ebbf68310a9475666b24828e4d06eedd678598a69fde4d64
offset_pillar,scene_cluttered.xml,22,2,202608190222,success,success,validated,29.40604100,96,23.53636266,16e990e2abc8818683c8f5b14081e3d72e6ccc43ed6e060f164138453126a05d
offset_pillar,scene_cluttered.xml,22,3,202608190223,success,success,validated,8.82882500,109,26.99747328,89f5588cbfb436153860e87eb10f2fe828e443c4cd2b8f564fd71978367ef5f1
offset_pillar,scene_cluttered.xml,22,4,202608190224,success,success,validated,15.99229300,124,30.74777888,d02fbdc8e75e41484c64409c2ce5a8413272111c7c7cb8676ade0e07c1602275
offset_pillar,scene_cluttered.xml,23,0,202608190230,failed,timeout,solve_timeout,250.02806200,0,0.00000000,
offset_pillar,scene_cluttered.xml,23,1,202608190231,failed,timeout,solve_timeout,250.06107200,0,0.00000000,
offset_pillar,scene_cluttered.xml,23,2,202608190232,failed,timeout,solve_timeout,250.03572200,0,0.00000000,
offset_pillar,scene_cluttered.xml,23,3,202608190233,failed,timeout,solve_timeout,250.05121200,0,0.00000000,
offset_pillar,scene_cluttered.xml,23,4,202608190234,failed,timeout,solve_timeout,250.00142200,0,0.00000000,
offset_pillar,scene_cluttered.xml,24,0,202608190240,success,success,validated,6.78275800,94,23.24999991,3600c7a88b00b1ddea104e76200b89ee004507a5a4eb4f6d46c8f49553e2e7a7
offset_pillar,scene_cluttered.xml,24,1,202608190241,success,success,validated,8.02642600,77,19.00000000,c0527721b805b466d876b9fa503da3a87d0af26c471d4006c881a589b80ec1bc
offset_pillar,scene_cluttered.xml,24,2,202608190242,success,success,validated,5.34907100,97,24.00000000,56614365df16e80a39e820ad2e920881a2176364deab148f36d168cbf98d1588
offset_pillar,scene_cluttered.xml,24,3,202608190243,success,success,validated,10.09832300,106,26.25000000,e560949f18b240490b54e7e718be933fcc597efc4d035bd72723250025678dcb
offset_pillar,scene_cluttered.xml,24,4,202608190244,success,success,validated,6.88626800,75,18.49999974,a8b7c80bb82a39aee28996b7063acd723c492ff629982fd1b015a99963092ca5
offset_pillar,scene_cluttered.xml,27,0,202608190270,success,success,validated,1.87332700,54,13.21297189,a23693f372df9c7bf96614e5c9ee60c179757c451379020296c7003d2929f65d
